15.22097 13.10574 21.24134
30.44807 23.68224 -1.55201
32.64153 22.42295 -6.47434
24.25193 23.68224 -1.55201
22.05847 22.42295 -6.47434
23.61056 19.74172 11.39668
25.80403 21.00101 16.31901
17.41442 19.74172 11.39668
15.22096 21.00101 16.31901
25.79789 26.36703 16.31901
23.61058 27.63698 21.24134
28.89596 21.00101 16.31901
28.90211 18.47177 21.24134
25.79789 18.47176 6.47434
23.61058 19.74171 11.39667
28.89597 13.10574 6.47434
28.90212 10.57650 11.39667
18.96038 22.41940 11.39668
16.77307 23.68935 16.31901
22.05845 17.05338 11.39668
22.06461 14.52414 16.31901
18.96654 14.52768 -1.55201
18.96039 17.05692 -6.47434
22.06461 9.16167 -1.55201
24.25192 7.89172 -6.47434
25.80405 18.47531 3.37032
25.79789 21.00455 -1.55201
28.90212 13.10929 3.37032
31.08943 11.83934 -1.55201
18.96653 22.42295 8.29266
18.96038 24.95219 3.37033
22.06461 17.05693 8.29266
24.25192 15.78698 3.37033
22.05845 22.42295 8.29266
22.06461 24.95219 3.37033
18.96038 17.05693 8.29266
16.77307 15.78698 3.37033
28.89597 18.47531 3.37032
28.90212 21.00455 -1.55201
25.79789 13.10929 3.37032
23.61058 11.83934 -1.55201
30.44808 15.79408 6.47434
32.64154 17.05337 11.39667
24.25194 15.79408 6.47434
22.05847 17.05337 11.39667
35.73346 14.52768 -1.55201
35.73961 17.05692 -6.47434
32.63539 9.16167 -1.55201
30.44808 7.89172 -6.47434
-3.73942 27.62987 3.37032
-1.54596 26.37058 -1.55201
-9.93556 27.62987 3.37032
-12.12903 26.37058 -1.55201
-10.57694 31.57751 8.29266
-8.38347 30.31822 3.37033
-16.77308 31.57751 8.29266
-18.96654 30.31822 3.37033
-18.96039 38.20992 16.31901
-16.77308 39.47987 21.24134
-22.05846 32.84391 16.31901
-22.06461 30.31467 21.24134
-5.28538 30.31466 6.47434
-3.09807 31.58460 11.39667
-8.38345 24.94864 6.47434
-8.38961 22.41940 11.39667
-12.12289 34.26230 11.39668
-9.93558 35.53225 16.31901
-15.22097 28.89628 11.39668
-15.22712 26.36704 16.31901
-10.57693 23.68935 16.31901
-8.38347 24.94864 21.24134
-16.77307 23.68935 16.31901
-18.96653 24.94864 21.24134
-3.73943 35.52514 -1.55201
-1.54597 34.26585 -6.47434
-9.93557 35.52514 -1.55201
-12.12903 34.26585 -6.47434
-10.57694 31.58462 11.39668
-8.38347 32.84391 16.31901
-16.77308 31.58462 11.39668
-18.96654 32.84391 16.31901
-8.38961 38.20992 16.31901
-10.57692 39.47987 21.24134
-5.29154 32.84391 16.31901
-5.28539 30.31467 21.24134
-8.38961 30.31466 6.47434
-10.57692 31.58460 11.39667
-5.29153 24.94864 6.47434
-5.28538 22.41940 11.39667
-15.22712 34.26230 11.39668
-17.41443 35.53225 16.31901
-12.12905 28.89628 11.39668
-12.12289 26.36704 16.31901
-15.22096 26.37058 -1.55201
-15.22711 28.89982 -6.47434
-12.12289 21.00456 -1.55201
-9.93558 19.73461 -6.47434
-8.38345 30.31821 3.37032
-8.38961 32.84745 -1.55201
-5.28538 24.95219 3.37032
-3.09807 23.68224 -1.55201
-15.22097 34.26585 8.29266
-15.22712 36.79509 3.37033
-12.12289 28.89983 8.29266
-9.93558 27.62988 3.37033
-12.12905 34.26585 8.29266
-12.12289 36.79509 3.37033
-15.22712 28.89983 8.29266
-17.41443 27.62988 3.37033
-5.29153 30.31821 3.37032
-5.28538 32.84745 -1.55201
-8.38961 24.95219 3.37032
-10.57692 23.68224 -1.55201
-3.73942 27.63698 6.47434
-1.54596 28.89627 11.39667
-9.93556 27.63698 6.47434
-12.12903 28.89627 11.39667
1.54596 26.37058 -1.55201
1.55211 28.89982 -6.47434
-1.55211 21.00456 -1.55201
-3.73942 19.73461 -6.47434
9.93558 27.62987 3.37032
12.12904 26.37058 -1.55201
3.73944 27.62987 3.37032
1.54597 26.37058 -1.55201
3.09806 31.57751 8.29266
5.29153 30.31822 3.37033
-3.09808 31.57751 8.29266
-5.29154 30.31822 3.37033
-5.28539 38.20992 16.31901
-3.09808 39.47987 21.24134
-8.38346 32.84391 16.31901
-8.38961 30.31467 21.24134
8.38962 30.31466 6.47434
10.57693 31.58460 11.39667
5.29155 24.94864 6.47434
5.28539 22.41940 11.39667
1.55211 34.26230 11.39668
3.73942 35.53225 16.31901
-1.54597 28.89628 11.39668
-1.55212 26.36704 16.31901
3.09807 23.68935 16.31901
5.29153 24.94864 21.24134
-3.09807 23.68935 16.31901
-5.29153 24.94864 21.24134
9.93557 35.52514 -1.55201
12.12903 34.26585 -6.47434
3.73943 35.52514 -1.55201
1.54597 34.26585 -6.47434
3.09806 31.58462 11.39668
5.29153 32.84391 16.31901
-3.09808 31.58462 11.39668
-5.29154 32.84391 16.31901
5.28539 38.20992 16.31901
3.09808 39.47987 21.24134
8.38346 32.84391 16.31901
8.38961 30.31467 21.24134
5.28539 30.31466 6.47434
3.09808 31.58460 11.39667
8.38347 24.94864 6.47434
8.38962 22.41940 11.39667
-1.55212 34.26230 11.39668
-3.73943 35.53225 16.31901
1.54595 28.89628 11.39668
1.55211 26.36704 16.31901
-1.54596 26.37058 -1.55201
-1.55211 28.89982 -6.47434
1.55211 21.00456 -1.55201
3.73942 19.73461 -6.47434
5.29155 30.31821 3.37032
5.28539 32.84745 -1.55201
8.38962 24.95219 3.37032
10.57693 23.68224 -1.55201
-1.54597 34.26585 8.29266
-1.55212 36.79509 3.37033
1.55211 28.89983 8.29266
3.73942 27.62988 3.37033
1.54595 34.26585 8.29266
1.55211 36.79509 3.37033
-1.55212 28.89983 8.29266
-3.73943 27.62988 3.37033
8.38347 30.31821 3.37032
8.38962 32.84745 -1.55201
5.28539 24.95219 3.37032
3.09808 23.68224 -1.55201
9.93558 27.63698 6.47434
12.12904 28.89627 11.39667
3.73944 27.63698 6.47434
1.54597 28.89627 11.39667
15.22096 26.37058 -1.55201
15.22711 28.89982 -6.47434
12.12289 21.00456 -1.55201
9.93558 19.73461 -6.47434
23.61058 27.62987 3.37032
25.80404 26.37058 -1.55201
17.41444 27.62987 3.37032
15.22097 26.37058 -1.55201
16.77306 31.57751 8.29266
18.96653 30.31822 3.37033
10.57692 31.57751 8.29266
8.38346 30.31822 3.37033
8.38961 38.20992 16.31901
10.57692 39.47987 21.24134
5.29154 32.84391 16.31901
5.28539 30.31467 21.24134
22.06462 30.31466 6.47434
24.25193 31.58460 11.39667
18.96655 24.94864 6.47434
18.96039 22.41940 11.39667
15.22711 34.26230 11.39668
17.41442 35.53225 16.31901
12.12903 28.89628 11.39668
12.12288 26.36704 16.31901
16.77307 23.68935 16.31901
18.96653 24.94864 21.24134
10.57693 23.68935 16.31901
8.38347 24.94864 21.24134
23.61057 35.52514 -1.55201
25.80403 34.26585 -6.47434
17.41443 35.52514 -1.55201
15.22097 34.26585 -6.47434
16.77306 31.58462 11.39668
18.96653 32.84391 16.31901
10.57692 31.58462 11.39668
8.38346 32.84391 16.31901
18.96039 38.20992 16.31901
16.77308 39.47987 21.24134
22.05846 32.84391 16.31901
22.06461 30.31467 21.24134
18.96039 30.31466 6.47434
16.77308 31.58460 11.39667
22.05847 24.94864 6.47434
22.06462 22.41940 11.39667
12.12288 34.26230 11.39668
9.93557 35.53225 16.31901
15.22095 28.89628 11.39668
15.22711 26.36704 16.31901
12.12904 26.37058 -1.55201
12.12289 28.89982 -6.47434
15.22711 21.00456 -1.55201
17.41442 19.73461 -6.47434
18.96655 30.31821 3.37032
18.96039 32.84745 -1.55201
22.06462 24.95219 3.37032
24.25193 23.68224 -1.55201
12.12903 34.26585 8.29266
12.12288 36.79509 3.37033
15.22711 28.89983 8.29266
17.41442 27.62988 3.37033
15.22095 34.26585 8.29266
15.22711 36.79509 3.37033
12.12288 28.89983 8.29266
9.93557 27.62988 3.37033
22.05847 30.31821 3.37032
22.06462 32.84745 -1.55201
18.96039 24.95219 3.37032
16.77308 23.68224 -1.55201
23.61058 27.63698 6.47434
25.80404 28.89627 11.39667
17.41444 27.63698 6.47434
15.22097 28.89627 11.39667
28.89596 26.37058 -1.55201
28.90211 28.89982 -6.47434
25.79789 21.00456 -1.55201
23.61058 19.73461 -6.47434
0.00000	
2
36
9.93558 3.94408 3.37032
15.22711 2.68123 1.55201
3.73944 3.94408 3.37032
-1.55210 2.68123 1.55201
3.09806 7.89172 8.29266
8.38960 6.62887 6.47435
-3.09808 7.89172 8.29266
-8.38961 6.62887 6.47435
-5.28539 14.52413 16.31901
-1.54597 18.47531 18.13732
-8.38346 9.15811 16.31901
-9.93557 3.94409 18.13732
8.38962 6.62886 6.47434
12.12904 10.58004 8.29265
5.29155 1.26284 6.47434
3.73944 -3.95118 8.29265
1.55211 10.57650 11.39668
5.29153 14.52768 13.21499
-1.54597 5.21048 11.39668
-3.09808 -0.00354 13.21499
3.09807 0.00355 16.31901
8.38961 1.26640 18.13732
-3.09807 0.00355 16.31901
-8.38961 1.26640 18.13732
9.93557 11.83934 -1.55201
15.22711 10.57650 -3.37032
3.73943 11.83934 -1.55201
-1.55211 10.57650 -3.37032
3.09806 7.89882 11.39668
8.38960 9.16167 13.21499
-3.09808 7.89882 11.39668
-8.38961 9.16167 13.21499
5.28539 14.52413 16.31901
1.54597 18.47531 18.13732
8.38346 9.15811 16.31901
9.93557 3.94409 18.13732
5.28539 6.62886 6.47434
1.54597 10.58004 8.29265
8.38347 1.26284 6.47434
9.93558 -3.95118 8.29265
-1.55212 10.57650 11.39668
-5.29154 14.52768 13.21499
1.54595 5.21048 11.39668
3.09806 -0.00354 13.21499
-1.54596 2.68478 -1.55201
-3.09807 7.89881 -3.37032
1.55211 -2.68123 -1.55201
5.29153 -6.63241 -3.37032
5.29155 6.63241 3.37032
3.73944 11.84644 1.55201
8.38962 1.26640 3.37032
12.12904 -2.68478 1.55201
-1.54597 10.58005 8.29266
-3.09808 15.79408 6.47435
1.55211 5.21404 8.29266
5.29153 1.26286 6.47435
1.54595 10.58005 8.29266
3.09806 15.79408 6.47435
-1.55212 5.21404 8.29266
-5.29154 1.26286 6.47435
8.38347 6.63241 3.37032
9.93558 11.84644 1.55201
5.28539 1.26640 3.37032
1.54597 -2.68478 1.55201
9.93558 3.95118 6.47434
15.22711 5.21403 8.29265
3.73944 3.95118 6.47434
-1.55210 5.21403 8.29265
15.22096 2.68478 -1.55201
16.77307 7.89881 -3.37032
12.12289 -2.68123 -1.55201
8.38347 -6.63241 -3.37032
23.61058 3.94408 3.37032
28.90211 2.68123 1.55201
17.41444 3.94408 3.37032
12.12290 2.68123 1.55201
16.77306 7.89172 8.29266
22.06460 6.62887 6.47435
10.57692 7.89172 8.29266
5.28539 6.62887 6.47435
8.38961 14.52413 16.31901
12.12903 18.47531 18.13732
5.29154 9.15811 16.31901
3.73943 3.94409 18.13732
22.06462 6.62886 6.47434
25.80404 10.58004 8.29265
18.96655 1.26284 6.47434
17.41444 -3.95118 8.29265
15.22711 10.57650 11.39668
18.96653 14.52768 13.21499
12.12903 5.21048 11.39668
10.57692 -0.00354 13.21499
16.77307 0.00355 16.31901
22.06461 1.26640 18.13732
10.57693 0.00355 16.31901
5.28539 1.26640 18.13732
23.61057 11.83934 -1.55201
28.90211 10.57650 -3.37032
17.41443 11.83934 -1.55201
12.12289 10.57650 -3.37032
16.77306 7.89882 11.39668
22.06460 9.16167 13.21499
10.57692 7.89882 11.39668
5.28539 9.16167 13.21499
18.96039 14.52413 16.31901
15.22097 18.47531 18.13732
22.05846 9.15811 16.31901
23.61057 3.94409 18.13732
18.96039 6.62886 6.47434
15.22097 10.58004 8.29265
22.05847 1.26284 6.47434
23.61058 -3.95118 8.29265
12.12288 10.57650 11.39668
8.38346 14.52768 13.21499
15.22095 5.21048 11.39668
16.77306 -0.00354 13.21499
12.12904 2.68478 -1.55201
10.57693 7.89881 -3.37032
15.22711 -2.68123 -1.55201
18.96653 -6.63241 -3.37032
18.96655 6.63241 3.37032
17.41444 11.84644 1.55201
22.06462 1.26640 3.37032
25.80404 -2.68478 1.55201
12.12903 10.58005 8.29266
10.57692 15.79408 6.47435
15.22711 5.21404 8.29266
18.96653 1.26286 6.47435
15.22095 10.58005 8.29266
16.77306 15.79408 6.47435
12.12288 5.21404 8.29266
8.38346 1.26286 6.47435
22.05847 6.63241 3.37032
23.61058 11.84644 1.55201
18.96039 1.26640 3.37032
15.22097 -2.68478 1.55201
23.61058 3.95118 6.47434
28.90211 5.21403 8.29265
17.41444 3.95118 6.47434
12.12290 5.21403 8.29265
28.89596 2.68478 -1.55201
30.44807 7.89881 -3.37032
25.79789 -2.68123 -1.55201
22.05847 -6.63241 -3.37032
37.28558 3.94408 3.37032
42.57711 2.68123 1.55201
31.08944 3.94408 3.37032
25.79790 2.68123 1.55201
30.44806 7.89172 8.29266
35.73960 6.62887 6.47435
24.25192 7.89172 8.29266
18.96039 6.62887 6.47435
22.06461 14.52413 16.31901
25.80403 18.47531 18.13732
18.96654 9.15811 16.31901
17.41443 3.94409 18.13732
35.73962 6.62886 6.47434
39.47904 10.58004 8.29265
32.64155 1.26284 6.47434
31.08944 -3.95118 8.29265
28.90211 10.57650 11.39668
32.64153 14.52768 13.21499
25.80403 5.21048 11.39668
24.25192 -0.00354 13.21499
30.44807 0.00355 16.31901
35.73961 1.26640 18.13732
24.25193 0.00355 16.31901
18.96039 1.26640 18.13732
37.28557 11.83934 -1.55201
42.57711 10.57650 -3.37032
31.08943 11.83934 -1.55201
25.79789 10.57650 -3.37032
30.44806 7.89882 11.39668
35.73960 9.16167 13.21499
24.25192 7.89882 11.39668
18.96039 9.16167 13.21499
32.63539 14.52413 16.31901
28.89597 18.47531 18.13732
35.73346 9.15811 16.31901
37.28557 3.94409 18.13732
32.63539 6.62886 6.47434
28.89597 10.58004 8.29265
35.73347 1.26284 6.47434
37.28558 -3.95118 8.29265
25.79788 10.57650 11.39668
22.05846 14.52768 13.21499
28.89595 5.21048 11.39668
30.44806 -0.00354 13.21499
25.80404 2.68478 -1.55201
24.25193 7.89881 -3.37032
28.90211 -2.68123 -1.55201
32.64153 -6.63241 -3.37032
32.64155 6.63241 3.37032
31.08944 11.84644 1.55201
35.73962 1.26640 3.37032
39.47904 -2.68478 1.55201
25.80403 10.58005 8.29266
24.25192 15.79408 6.47435
28.90211 5.21404 8.29266
32.64153 1.26286 6.47435
28.89595 10.58005 8.29266
30.44806 15.79408 6.47435
25.79788 5.21404 8.29266
22.05846 1.26286 6.47435
35.73347 6.63241 3.37032
37.28558 11.84644 1.55201
32.63539 1.26640 3.37032
28.89597 -2.68478 1.55201
37.28558 3.95118 6.47434
42.57711 5.21403 8.29265
31.08944 3.95118 6.47434
25.79790 5.21403 8.29265
42.57096 2.68478 -1.55201
44.12307 7.89881 -3.37032
39.47289 -2.68123 -1.55201
35.73347 -6.63241 -3.37032
3.09808 15.78697 3.37032
8.38961 14.52413 1.55201
-3.09806 15.78697 3.37032
-8.38960 14.52413 1.55201
-3.73944 19.73461 8.29266
1.55210 18.47177 6.47435
-9.93558 19.73461 8.29266
-15.22711 18.47177 6.47435
-12.12289 26.36703 16.31901
-8.38347 30.31821 18.13732
-15.22096 21.00101 16.31901
-16.77307 15.78698 18.13732
1.55212 18.47176 6.47434
5.29154 22.42294 8.29265
-1.54595 13.10574 6.47434
-3.09806 7.89172 8.29265
-5.28539 22.41940 11.39668
-1.54597 26.37058 13.21499
-8.38347 17.05338 11.39668
-9.93558 11.83936 13.21499
-3.73943 11.84645 16.31901
1.55211 13.10929 18.13732
-9.93557 11.84645 16.31901
-15.22711 13.10929 18.13732
3.09807 23.68224 -1.55201
8.38961 22.41940 -3.37032
-3.09807 23.68224 -1.55201
-8.38961 22.41940 -3.37032
-3.73944 19.74172 11.39668
1.55210 21.00456 13.21499
-9.93558 19.74172 11.39668
-15.22711 21.00456 13.21499
-1.55211 26.36703 16.31901
-5.29153 30.31821 18.13732
1.54596 21.00101 16.31901
3.09807 15.78698 18.13732
-1.55211 18.47176 6.47434
-5.29153 22.42294 8.29265
1.54597 13.10574 6.47434
3.09808 7.89172 8.29265
-8.38962 22.41940 11.39668
-12.12904 26.37058 13.21499
-5.29155 17.05338 11.39668
-3.73944 11.83936 13.21499
-8.38346 14.52768 -1.55201
-9.93557 19.74171 -3.37032
-5.28539 9.16167 -1.55201
-1.54597 5.21048 -3.37032
-1.54595 18.47531 3.37032
-3.09806 23.68934 1.55201
1.55212 13.10929 3.37032
5.29154 9.15811 1.55201
-8.38347 22.42295 8.29266
-9.93558 27.63698 6.47435
-5.28539 17.05693 8.29266
-1.54597 13.10575 6.47435
-5.29155 22.42295 8.29266
-3.73944 27.63698 6.47435
-8.38962 17.05693 8.29266
-12.12904 13.10575 6.47435
1.54597 18.47531 3.37032
3.09808 23.68934 1.55201
-1.55211 13.10929 3.37032
-5.29153 9.15811 1.55201
3.09808 15.79408 6.47434
8.38961 17.05692 8.29265
-3.09806 15.79408 6.47434
-8.38960 17.05692 8.29265
8.38346 14.52768 -1.55201
9.93557 19.74171 -3.37032
5.28539 9.16167 -1.55201
1.54597 5.21048 -3.37032
16.77308 15.78697 3.37032
22.06461 14.52413 1.55201
10.57694 15.78697 3.37032
5.28540 14.52413 1.55201
9.93556 19.73461 8.29266
15.22710 18.47177 6.47435
3.73942 19.73461 8.29266
-1.55211 18.47177 6.47435
1.55211 26.36703 16.31901
5.29153 30.31821 18.13732
-1.54596 21.00101 16.31901
-3.09807 15.78698 18.13732
15.22712 18.47176 6.47434
18.96654 22.42294 8.29265
12.12905 13.10574 6.47434
10.57694 7.89172 8.29265
8.38961 22.41940 11.39668
12.12903 26.37058 13.21499
5.29153 17.05338 11.39668
3.73942 11.83936 13.21499
9.93557 11.84645 16.31901
15.22711 13.10929 18.13732
3.73943 11.84645 16.31901
-1.55211 13.10929 18.13732
16.77307 23.68224 -1.55201
22.06461 22.41940 -3.37032
10.57693 23.68224 -1.55201
5.28539 22.41940 -3.37032
9.93556 19.74172 11.39668
15.22710 21.00456 13.21499
3.73942 19.74172 11.39668
-1.55211 21.00456 13.21499
12.12289 26.36703 16.31901
8.38347 30.31821 18.13732
15.22096 21.00101 16.31901
16.77307 15.78698 18.13732
12.12289 18.47176 6.47434
8.38347 22.42294 8.29265
15.22097 13.10574 6.47434
16.77308 7.89172 8.29265
5.28538 22.41940 11.39668
1.54596 26.37058 13.21499
8.38345 17.05338 11.39668
9.93556 11.83936 13.21499
5.29154 14.52768 -1.55201
3.73943 19.74171 -3.37032
8.38961 9.16167 -1.55201
12.12903 5.21048 -3.37032
12.12905 18.47531 3.37032
10.57694 23.68934 1.55201
15.22712 13.10929 3.37032
18.96654 9.15811 1.55201
5.29153 22.42295 8.29266
3.73942 27.63698 6.47435
8.38961 17.05693 8.29266
12.12903 13.10575 6.47435
8.38345 22.42295 8.29266
9.93556 27.63698 6.47435
5.28538 17.05693 8.29266
1.54596 13.10575 6.47435
15.22097 18.47531 3.37032
16.77308 23.68934 1.55201
12.12289 13.10929 3.37032
8.38347 9.15811 1.55201
16.77308 15.79408 6.47434
22.06461 17.05692 8.29265
10.57694 15.79408 6.47434
5.28540 17.05692 8.29265
22.05846 14.52768 -1.55201
23.61057 19.74171 -3.37032
18.96039 9.16167 -1.55201
15.22097 5.21048 -3.37032
30.44808 15.78697 3.37032
35.73961 14.52413 1.55201
24.25194 15.78697 3.37032
18.96040 14.52413 1.55201
23.61056 19.73461 8.29266
28.90210 18.47177 6.47435
17.41442 19.73461 8.29266
12.12289 18.47177 6.47435
15.22711 26.36703 16.31901
18.96653 30.31821 18.13732
12.12904 21.00101 16.31901
10.57693 15.78698 18.13732
28.90212 18.47176 6.47434
32.64154 22.42294 8.29265
25.80405 13.10574 6.47434
24.25194 7.89172 8.29265
22.06461 22.41940 11.39668
25.80403 26.37058 13.21499
18.96653 17.05338 11.39668
17.41442 11.83936 13.21499
23.61057 11.84645 16.31901
28.90211 13.10929 18.13732
17.41443 11.84645 16.31901
12.12289 13.10929 18.13732
30.44807 23.68224 -1.55201
35.73961 22.41940 -3.37032
24.25193 23.68224 -1.55201
18.96039 22.41940 -3.37032
23.61056 19.74172 11.39668
28.90210 21.00456 13.21499
17.41442 19.74172 11.39668
12.12289 21.00456 13.21499
25.79789 26.36703 16.31901
22.05847 30.31821 18.13732
28.89596 21.00101 16.31901
30.44807 15.78698 18.13732
25.79789 18.47176 6.47434
22.05847 22.42294 8.29265
28.89597 13.10574 6.47434
30.44808 7.89172 8.29265
18.96038 22.41940 11.39668
15.22096 26.37058 13.21499
22.05845 17.05338 11.39668
23.61056 11.83936 13.21499
18.96654 14.52768 -1.55201
17.41443 19.74171 -3.37032
22.06461 9.16167 -1.55201
25.80403 5.21048 -3.37032
25.80405 18.47531 3.37032
24.25194 23.68934 1.55201
28.90212 13.10929 3.37032
32.64154 9.15811 1.55201
18.96653 22.42295 8.29266
17.41442 27.63698 6.47435
22.06461 17.05693 8.29266
25.80403 13.10575 6.47435
22.05845 22.42295 8.29266
23.61056 27.63698 6.47435
18.96038 17.05693 8.29266
15.22096 13.10575 6.47435
28.89597 18.47531 3.37032
30.44808 23.68934 1.55201
25.79789 13.10929 3.37032
22.05847 9.15811 1.55201
30.44808 15.79408 6.47434
35.73961 17.05692 8.29265
24.25194 15.79408 6.47434
18.96040 17.05692 8.29265
35.73346 14.52768 -1.55201
37.28557 19.74171 -3.37032
32.63539 9.16167 -1.55201
28.89597 5.21048 -3.37032
-3.73942 27.62987 3.37032
1.55211 26.36703 1.55201
-9.93556 27.62987 3.37032
-15.22710 26.36703 1.55201
-10.57694 31.57751 8.29266
-5.28540 30.31467 6.47435
-16.77308 31.57751 8.29266
-22.06461 30.31467 6.47435
-18.96039 38.20992 16.31901
-15.22097 42.16111 18.13732
-22.05846 32.84391 16.31901
-23.61057 27.62988 18.13732
-5.28538 30.31466 6.47434
-1.54596 34.26584 8.29265
-8.38345 24.94864 6.47434
-9.93556 19.73461 8.29265
-12.12289 34.26230 11.39668
-8.38347 38.21348 13.21499
-15.22097 28.89628 11.39668
-16.77308 23.68225 13.21499
-10.57693 23.68935 16.31901
-5.28539 24.95219 18.13732
-16.77307 23.68935 16.31901
-22.06461 24.95219 18.13732
-3.73943 35.52514 -1.55201
1.55211 34.26230 -3.37032
-9.93557 35.52514 -1.55201
-15.22711 34.26230 -3.37032
-10.57694 31.58462 11.39668
-5.28540 32.84746 13.21499
-16.77308 31.58462 11.39668
-22.06461 32.84746 13.21499
-8.38961 38.20992 16.31901
-12.12903 42.16111 18.13732
-5.29154 32.84391 16.31901
-3.73943 27.62988 18.13732
-8.38961 30.31466 6.47434
-12.12903 34.26584 8.29265
-5.29153 24.94864 6.47434
-3.73942 19.73461 8.29265
-15.22712 34.26230 11.39668
-18.96654 38.21348 13.21499
-12.12905 28.89628 11.39668
-10.57694 23.68225 13.21499
-15.22096 26.37058 -1.55201
-16.77307 31.58460 -3.37032
-12.12289 21.00456 -1.55201
-8.38347 17.05338 -3.37032
-8.38345 30.31821 3.37032
-9.93556 35.53223 1.55201
-5.28538 24.95219 3.37032
-1.54596 21.00101 1.55201
-15.22097 34.26585 8.29266
-16.77308 39.47987 6.47435
-12.12289 28.89983 8.29266
-8.38347 24.94865 6.47435
-12.12905 34.26585 8.29266
-10.57694 39.47987 6.47435
-15.22712 28.89983 8.29266
-18.96654 24.94865 6.47435
-5.29153 30.31821 3.37032
-3.73942 35.53223 1.55201
-8.38961 24.95219 3.37032
-12.12903 21.00101 1.55201
-3.73942 27.63698 6.47434
1.55211 28.89982 8.29265
-9.93556 27.63698 6.47434
-15.22710 28.89982 8.29265
1.54596 26.37058 -1.55201
3.09807 31.58460 -3.37032
-1.55211 21.00456 -1.55201
-5.29153 17.05338 -3.37032
9.93558 27.62987 3.37032
15.22711 26.36703 1.55201
3.73944 27.62987 3.37032
-1.55210 26.36703 1.55201
3.09806 31.57751 8.29266
8.38960 30.31467 6.47435
-3.09808 31.57751 8.29266
-8.38961 30.31467 6.47435
-5.28539 38.20992 16.31901
-1.54597 42.16111 18.13732
-8.38346 32.84391 16.31901
-9.93557 27.62988 18.13732
8.38962 30.31466 6.47434
12.12904 34.26584 8.29265
5.29155 24.94864 6.47434
3.73944 19.73461 8.29265
1.55211 34.26230 11.39668
5.29153 38.21348 13.21499
-1.54597 28.89628 11.39668
-3.09808 23.68225 13.21499
3.09807 23.68935 16.31901
8.38961 24.95219 18.13732
-3.09807 23.68935 16.31901
-8.38961 24.95219 18.13732
9.93557 35.52514 -1.55201
15.22711 34.26230 -3.37032
3.73943 35.52514 -1.55201
-1.55211 34.26230 -3.37032
3.09806 31.58462 11.39668
8.38960 32.84746 13.21499
-3.09808 31.58462 11.39668
-8.38961 32.84746 13.21499
5.28539 38.20992 16.31901
1.54597 42.16111 18.13732
8.38346 32.84391 16.31901
9.93557 27.62988 18.13732
5.28539 30.31466 6.47434
1.54597 34.26584 8.29265
8.38347 24.94864 6.47434
9.93558 19.73461 8.29265
-1.55212 34.26230 11.39668
-5.29154 38.21348 13.21499
1.54595 28.89628 11.39668
3.09806 23.68225 13.21499
-1.54596 26.37058 -1.55201
-3.09807 31.58460 -3.37032
1.55211 21.00456 -1.55201
5.29153 17.05338 -3.37032
5.29155 30.31821 3.37032
3.73944 35.53223 1.55201
8.38962 24.95219 3.37032
12.12904 21.00101 1.55201
-1.54597 34.26585 8.29266
-3.09808 39.47987 6.47435
1.55211 28.89983 8.29266
5.29153 24.94865 6.47435
1.54595 34.26585 8.29266
3.09806 39.47987 6.47435
-1.55212 28.89983 8.29266
-5.29154 24.94865 6.47435
8.38347 30.31821 3.37032
9.93558 35.53223 1.55201
5.28539 24.95219 3.37032
1.54597 21.00101 1.55201
9.93558 27.63698 6.47434
15.22711 28.89982 8.29265
3.73944 27.63698 6.47434
-1.55210 28.89982 8.29265
15.22096 26.37058 -1.55201
16.77307 31.58460 -3.37032
12.12289 21.00456 -1.55201
8.38347 17.05338 -3.37032
23.61058 27.62987 3.37032
28.90211 26.36703 1.55201
17.41444 27.62987 3.37032
12.12290 26.36703 1.55201
16.77306 31.57751 8.29266
22.06460 30.31467 6.47435
10.57692 31.57751 8.29266
5.28539 30.31467 6.47435
8.38961 38.20992 16.31901
12.12903 42.16111 18.13732
5.29154 32.84391 16.31901
3.73943 27.62988 18.13732
22.06462 30.31466 6.47434
25.80404 34.26584 8.29265
18.96655 24.94864 6.47434
17.41444 19.73461 8.29265
15.22711 34.26230 11.39668
18.96653 38.21348 13.21499
12.12903 28.89628 11.39668
10.57692 23.68225 13.21499
16.77307 23.68935 16.31901
22.06461 24.95219 18.13732
10.57693 23.68935 16.31901
5.28539 24.95219 18.13732
23.61057 35.52514 -1.55201
28.90211 34.26230 -3.37032
17.41443 35.52514 -1.55201
12.12289 34.26230 -3.37032
16.77306 31.58462 11.39668
22.06460 32.84746 13.21499
10.57692 31.58462 11.39668
5.28539 32.84746 13.21499
18.96039 38.20992 16.31901
15.22097 42.16111 18.13732
22.05846 32.84391 16.31901
23.61057 27.62988 18.13732
18.96039 30.31466 6.47434
15.22097 34.26584 8.29265
22.05847 24.94864 6.47434
23.61058 19.73461 8.29265
12.12288 34.26230 11.39668
8.38346 38.21348 13.21499
15.22095 28.89628 11.39668
16.77306 23.68225 13.21499
12.12904 26.37058 -1.55201
10.57693 31.58460 -3.37032
15.22711 21.00456 -1.55201
18.96653 17.05338 -3.37032
18.96655 30.31821 3.37032
17.41444 35.53223 1.55201
22.06462 24.95219 3.37032
25.80404 21.00101 1.55201
12.12903 34.26585 8.29266
10.57692 39.47987 6.47435
15.22711 28.89983 8.29266
18.96653 24.94865 6.47435
15.22095 34.26585 8.29266
16.77306 39.47987 6.47435
12.12288 28.89983 8.29266
8.38346 24.94865 6.47435
